URL,Title,Source_Domain,Publish_Date,Score,RepFlag,SigFlag,Quality2,Quality4,has_CVE,has_TID,has_IOC
https://krebsonsecurity.com/2025/09/gop-cries-censorship-over-spam-filters-that-work/,GOP Cries Censorship Over Spam Filters That Work,krebsonsecurity.com,2025-09-06T03:23:35+00:00,0.6633,1,0,1,1,0,0,0
https://www.sentinelone.com/labs/akirabot-ai-powered-bot-bypasses-captchas-spams-websites-at-scale/,"AkiraBot | AI-Powered Bot Bypasses CAPTCHAs, Spams Websites At Scale",www.sentinelone.com,2025-04-09T15:00:36+00:00,0.6603,1,0,1,1,0,0,0
https://www.cisa.gov/news-events/alerts/2025/09/09/cisa-releases-fourteen-industrial-control-systems-advisories,CISA Releases Fourteen Industrial Control Systems Advisories,www.cisa.gov,2025-09-09T12:00:00+00:00,0.65,1,0,1,1,0,0,0
https://www.cisa.gov/news-events/alerts/2025/09/02/cisa-releases-four-industrial-control-systems-advisories,CISA Releases Four Industrial Control Systems Advisories,www.cisa.gov,2025-09-02T12:00:00+00:00,0.6499,1,0,1,1,0,0,0
https://www.cisa.gov/news-events/alerts/2025/09/04/cisa-releases-five-industrial-control-systems-advisories,CISA Releases Five Industrial Control Systems Advisories,www.cisa.gov,2025-09-04T12:00:00+00:00,0.6499,1,0,1,1,0,0,0
https://www.cisa.gov/news-events/alerts/2025/08/28/cisa-releases-nine-industrial-control-systems-advisories,CISA Releases Nine Industrial Control Systems Advisories,www.cisa.gov,2025-08-28T12:00:00+00:00,0.6498,1,0,1,1,0,0,0
https://www.cisa.gov/news-events/alerts/2025/08/27/cisa-and-partners-release-joint-advisory-countering-chinese-state-sponsored-actors-compromise,CISA and Partners Release Joint Advisory on Countering Chinese State-Sponsored Actors Compromise of Networks Worldwide to Feed Global Espionage Systems,www.cisa.gov,2025-08-27T12:00:00+00:00,0.6497,1,0,1,1,0,0,0
https://www.microsoft.com/en-us/security/blog/2025/08/26/securing-and-governing-the-rise-of-autonomous-agents/,Securing and governing the rise of autonomous agents​​,www.microsoft.com,2025-08-26T16:00:00+00:00,0.6481,1,1,2,2,0,0,1
https://blog.qualys.com/category/product-tech/vulnmgmt-detection-response,CVE-2025-8088 WinRAR Exploit: From Zero-Day to Zero-Risk with TruRisk™ Eliminate,blog.qualys.com,2025-09-05T11:50:39+00:00,0.6467,1,1,2,2,1,0,0
https://securelist.com/pipemagic/117270/,Evolution of the PipeMagic backdoor: from the RansomExx incident to CVE-2025-29824,securelist.com,2025-08-18T09:00:10+00:00,0.6463,1,1,2,2,1,0,0
https://www.huntress.com/blog/what-is-multi-factor-authentication,What Is Multi-Factor Authentication (MFA)? | Huntress,www.huntress.com,2025-09-05T15:00:00+00:00,0.6458,1,0,1,1,0,0,0
https://www.huntress.com/blog/debunking-microsoft-365-identity-myths,Debunking Microsoft 365 & Identity Myths,www.huntress.com,2025-09-02T05:00:00+00:00,0.6458,1,0,1,1,0,0,0
https://www.schneier.com/blog/archives/2025/09/indirect-prompt-injection-attacks-against-llm-assistants.html,Indirect Prompt Injection Attacks Against LLM Assistants,www.schneier.com,2025-09-03T11:00:47+00:00,0.6457,1,0,1,1,0,0,0
https://www.huntress.com/blog/improving-security-with-sso-and-mfa,"SSO vs. MFA: Key Differences, Compared + Explained | Huntress",www.huntress.com,2025-08-07T17:00:00+00:00,0.6452,1,0,1,1,0,0,0
https://www.huntress.com/blog/demystifying-multi-factor-authentication-for-businesses,"MFA for Business: Benefits, Methods & Why It Still Matters",www.huntress.com,2025-07-23T05:00:00+00:00,0.6449,1,0,1,1,0,0,0
https://www.huntress.com/blog/huntress-top-cyber-hygiene-tips,Top Cyber Hygiene Tips for Better Digital Security,www.huntress.com,2025-07-08T05:00:00+00:00,0.6446,1,0,1,1,0,0,0
https://www.huntress.com/blog/recutting-the-kerberos-diamond-ticket,Recutting the Kerberos Diamond Ticket,www.huntress.com,2025-06-25T05:00:00+00:00,0.6443,1,1,2,1,0,0,0
https://www.huntress.com/blog/everything-we-know-about-cve-2023-23397,Everything We Know About CVE-2023-23397 | Huntress,www.huntress.com,2023-03-17T00:00:00+00:00,0.6443,1,1,2,3,1,0,1
https://www.huntress.com/blog/brute-force-or-something-more-ransomware-initial-access-brokers-exposed,Ransomware Initial Access Brokers Exposed,www.huntress.com,2025-04-10T05:00:00+00:00,0.6428,1,0,1,1,0,0,0
https://www.huntress.com/blog/credential-theft-expanding-your-reach,Credential Theft: Expanding Your Reach,www.huntress.com,2025-04-08T05:00:00+00:00,0.6427,1,0,1,1,0,0,0
https://www.huntress.com/blog/perfmon-what-is-it-good-for,PerfMon! What Is It Good For? | Huntress,www.huntress.com,2025-01-23T00:00:00+00:00,0.6412,1,1,2,1,0,0,0
https://www.crowdstrike.com/en-us/blog/next-gen-identity-security-unifies-protection-across-all-identities-domains/,Falcon Next-Gen Identity Security Unifies Protection Across All Identities and Domains,www.crowdstrike.com,2025-08-14T00:00:00-05:00,0.6409,1,1,2,2,0,0,1
https://www.huntress.com/blog/to-mfa-or-not-to-mfa-how-multi-factor-authentication-saves-the-smb,To MFA or Not To MFA: How Multi-factor Authentication Saves the SMB | Huntress,www.huntress.com,2024-11-18T00:00:00+00:00,0.6398,1,0,1,1,0,0,0
https://www.huntress.com/blog/hunting-for-m365-password-spraying,Hunting for M365 Password Spraying | Huntress,www.huntress.com,2024-10-03T00:00:00+00:00,0.6389,1,1,2,1,0,0,0
https://www.huntress.com/blog/healthcare-in-the-crosshairs-insights-from-our-2024-cyber-threat-report,Healthcare in the Crosshairs: Insights from Our 2024 Cyber Threat Report | Huntress,www.huntress.com,2024-06-06T00:00:00+00:00,0.6365,1,0,1,1,0,0,0
https://isc.sans.edu/diary/rss/32264,"ISC Stormcast For Monday, September 8th, 2025 https://isc.sans.edu/podcastdetail/9602, (Mon, Sep 8th)",isc.sans.edu,2025-09-08T02:00:03+00:00,0.6325,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/threat-intelligence-interns/,Why Threat Intelligence: A Conversation With Unit 42 Interns,unit42.paloaltonetworks.com,2025-09-02T23:00:57+00:00,0.6325,1,0,1,1,0,0,0
https://isc.sans.edu/diary/rss/32266,"HTTP Request Signatures, (Mon, Sep 8th)",isc.sans.edu,2025-09-08T12:40:58+00:00,0.6325,0,0,0,0,0,0,0
https://isc.sans.edu/diary/rss/32258,"ISC Stormcast For Thursday, September 4th, 2025 https://isc.sans.edu/podcastdetail/9598, (Thu, Sep 4th)",isc.sans.edu,2025-09-04T13:59:15+00:00,0.6325,0,0,0,0,0,0,0
https://isc.sans.edu/diary.html?rss,Infocon: green,isc.sans.edu,2025-09-05T17:25:08+00:00,0.6325,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/model-namespace-reuse/,Model Namespace Reuse: An AI Supply-Chain Attack Exploiting Model Name Trust,unit42.paloaltonetworks.com,2025-09-03T10:00:56+00:00,0.6325,1,0,1,1,0,0,0
https://isc.sans.edu/diary/rss/32254,"ISC Stormcast For Wednesday, September 3rd, 2025 https://isc.sans.edu/podcastdetail/9596, (Wed, Sep 3rd)",isc.sans.edu,2025-09-03T02:00:03+00:00,0.6325,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/threat-brief-sap-netweaver-cve-2025-31324/,Read now,unit42.paloaltonetworks.com,2025-09-08T00:00:00+00:00,0.6325,1,0,1,1,0,0,0
https://unit42.paloaltonetworks.com/2025-unit-42-global-incident-response-report-social-engineering-edition/,nan,unit42.paloaltonetworks.com,2025-09-08T00:00:00+00:00,0.6325,1,0,1,1,0,0,0
https://isc.sans.edu/diary/rss/32260,"ISC Stormcast For Friday, September 5th, 2025 https://isc.sans.edu/podcastdetail/9600, (Fri, Sep 5th)",isc.sans.edu,2025-09-05T02:00:02+00:00,0.6325,0,0,0,0,0,0,0
https://isc.sans.edu/diary/rss/32268,"ISC Stormcast For Tuesday, September 9th, 2025 https://isc.sans.edu/podcastdetail/9604, (Tue, Sep 9th)",isc.sans.edu,2025-09-09T02:00:02+00:00,0.6325,0,0,0,0,0,0,0
https://isc.sans.edu/diary/rss/32270,"Microsoft Patch Tuesday September 2025, (Tue, Sep 9th)",isc.sans.edu,2025-09-09T17:42:34+00:00,0.6325,0,0,0,0,0,0,0
https://isc.sans.edu/diary/rss/32252,"A quick look at sextortion at scale: 1,900 messages and 205 Bitcoin addresses spanning four years, (Tue, Sep 2nd)",isc.sans.edu,2025-09-02T06:05:33+00:00,0.6324,0,0,0,0,0,0,0
https://isc.sans.edu/diary/rss/32246,"Wireshark 4.4.9 Released, (Sun, Aug 31st)",isc.sans.edu,2025-08-31T17:51:49+00:00,0.6324,0,0,0,0,0,0,0
https://isc.sans.edu/diary/rss/32244,"ISC Stormcast For Friday, August 29th, 2025 https://isc.sans.edu/podcastdetail/9592, (Fri, Aug 29th)",isc.sans.edu,2025-08-29T02:00:02+00:00,0.6324,0,0,0,0,0,0,0
https://isc.sans.edu/diary/rss/32250,"ISC Stormcast For Tuesday, September 2nd, 2025 https://isc.sans.edu/podcastdetail/9594, (Tue, Sep 2nd)",isc.sans.edu,2025-09-02T02:00:02+00:00,0.6324,0,0,0,0,0,0,0
https://isc.sans.edu/diary/rss/32248,"pdf-parser: All Streams, (Sun, Aug 31st)",isc.sans.edu,2025-08-31T18:00:09+00:00,0.6324,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/retail-hospitality-heists-in-the-digital-age/,Data Is the New Diamond: Heists in the Digital Age,unit42.paloaltonetworks.com,2025-08-26T23:00:23+00:00,0.6323,1,0,1,1,0,0,0
https://unit42.paloaltonetworks.com/introducing-insights/,Insights: Telling You What We Really Think,unit42.paloaltonetworks.com,2025-08-25T18:00:45+00:00,0.6323,1,0,1,1,0,0,0
https://unit42.paloaltonetworks.com/logit-gap-steering-impact/,Logit-Gap Steering: A New Frontier in Understanding and Probing LLM Safety,unit42.paloaltonetworks.com,2025-08-20T23:00:15+00:00,0.6322,1,0,1,1,0,0,0
https://unit42.paloaltonetworks.com/donut-malware-analysis-tutorial/,A Mega Malware Analysis Tutorial Featuring Donut-Generated Shellcode,unit42.paloaltonetworks.com,2025-08-14T10:00:46+00:00,0.632,1,0,1,1,0,0,0
https://unit42.paloaltonetworks.com/muddled-libras-strike-teams/,Muddled Libra’s Strike Teams: Amalgamated Evil,unit42.paloaltonetworks.com,2025-08-12T21:00:39+00:00,0.632,1,0,1,1,0,0,0
https://unit42.paloaltonetworks.com/why-the-focus-on-muddled-libra/,Muddled Libra: Why Are We So Obsessed With You?,unit42.paloaltonetworks.com,2025-08-06T21:00:54+00:00,0.6319,1,0,1,1,0,0,0
https://unit42.paloaltonetworks.com/new-darkcloud-stealer-infection-chain/,New Infection Chain and ConfuserEx-Based Obfuscation for DarkCloud Stealer,unit42.paloaltonetworks.com,2025-08-07T10:00:02+00:00,0.6319,1,0,1,1,0,0,0
https://blog.didierstevens.com/2025/08/31/update-pdf-parser-py-version-0-7-13/,Update: pdf-parser.py Version 0.7.13,blog.didierstevens.com,2025-08-31T18:10:20+00:00,0.629,0,1,1,1,0,0,1
https://www.darkreading.com/cyberattacks-data-breaches/salty2fa-phishing-kits-enterprise-level,Salty2FA Takes Phishing Kits to Enterprise Level,www.darkreading.com,2025-09-09T15:50:11+00:00,0.6283,1,0,1,1,0,0,0
https://www.darkreading.com/threat-intelligence/scammers-grok-malicious-links-x,Scammers Are Using Grok to Spread Malicious Links on X,www.darkreading.com,2025-09-05T15:41:48+00:00,0.6283,1,0,1,1,0,0,0
https://www.bleepingcomputer.com/news/security/icloud-calendar-abused-to-send-phishing-emails-from-apples-servers/,iCloud Calendar abused to send phishing emails from Apple’s servers,www.bleepingcomputer.com,2025-09-07T13:10:29-04:00,0.6283,1,0,1,1,0,0,0
https://www.bleepingcomputer.com/news/microsoft/microsoft-anti-spam-bug-blocks-links-in-exchange-online-teams/,"Microsoft: Anti-spam bug blocks links in Exchange Online, Teams",www.bleepingcomputer.com,2025-09-09T09:40:58-04:00,0.6283,1,1,2,2,0,0,1
https://www.huntress.com/blog/wing-ftp-server-remote-code-execution-cve-2025-47812-exploited-in-wild,Wing FTP Server Remote Code Execution (CVE-2025-47812) Exploited in the Wild,www.huntress.com,2025-07-10T05:00:00+00:00,0.628,1,1,2,2,1,0,0
https://blog.didierstevens.com/2025/06/20/update-teeplus-py-version-0-0-2/,Update: teeplus.py Version 0.0.2,blog.didierstevens.com,2025-06-20T00:00:00+00:00,0.6275,0,1,1,1,0,0,1
https://blog.didierstevens.com/2025/06/15/new-tool-myipaddress-py/,New Tool: myipaddress.py,blog.didierstevens.com,2025-06-15T00:00:00+00:00,0.6274,0,1,1,1,0,0,1
https://www.huntress.com/blog/do-tigers-really-change-their-stripes,Do Tigers Really Change Their Stripes?,www.huntress.com,2025-05-06T05:00:00+00:00,0.6266,1,1,2,2,1,0,0
https://www.huntress.com/blog/cve-2025-30406-critical-gladinet-centrestack-triofox-vulnerability-exploited-in-the-wild,CVE-2025-30406 - Critical Gladinet CentreStack & Triofox Vulnerability Exploited In The Wild,www.huntress.com,2025-04-14T05:00:00+00:00,0.6262,1,1,2,2,1,0,0
https://www.huntress.com/blog/crushftp-cve-2025-31161-auth-bypass-and-post-exploitation,CrushFTP CVE-2025-31161 Auth Bypass and Post-Exploitation,www.huntress.com,2025-04-04T05:00:00+00:00,0.626,1,1,2,2,1,0,0
https://www.huntress.com/blog/threat-advisory-oh-no-cleo-cleo-software-actively-being-exploited-in-the-wild,Cleo Software Actively Being Exploited in the Wild CVE-2024-55956 | Huntress,www.huntress.com,2025-01-06T21:16:42+00:00,0.6242,1,1,2,2,1,0,0
https://www.huntress.com/blog/cleo-software-vulnerability-malware-analysis,Cleo Malichus Malware Analysis CVE-2024-55956| Huntress,www.huntress.com,2024-12-11T00:00:00+00:00,0.6236,1,1,2,2,1,0,0
https://www.huntress.com/blog/is-there-a-right-way-to-set-up-two-factor-authentication,Is There a Right Way to Set Up Two-Factor Authentication? | Huntress,www.huntress.com,2021-11-30T00:00:00+00:00,0.6186,1,0,1,1,0,0,0
https://www.huntress.com/blog/slashandgrab-screen-connect-post-exploitation-in-the-wild-cve-2024-1709-cve-2024-1708,SlashAndGrab: ScreenConnect Post-Exploitation in the Wild (CVE-2024-1709 & CVE-2024-1708) | Huntress,www.huntress.com,2024-02-23T00:00:00+00:00,0.6177,1,1,2,2,1,0,0
https://www.huntress.com/blog/a-catastrophe-for-control-understanding-the-screenconnect-authentication-bypass,Understanding the ConnectWise ScreenConnect CVE-2024-1709 & CVE-2024-1708 | Huntress,www.huntress.com,2024-02-21T00:00:00+00:00,0.6177,1,1,2,2,1,0,0
https://www.huntress.com/blog/mft-exploitation-and-adversary-operations,MFT Exploitation and Adversary Operations | Huntress,www.huntress.com,2023-11-29T00:00:00+00:00,0.616,1,1,2,2,1,0,0
https://www.huntress.com/blog/critical-vulnerability-sysaid-cve-2023-47246,Critical Vulnerability: SysAid CVE-2023-47246 | Huntress,www.huntress.com,2023-11-10T00:00:00+00:00,0.6157,1,1,2,2,1,0,0
https://azure.microsoft.com/en-us/blog/azure-mandatory-multifactor-authentication-phase-2-starting-in-october-2025/,Azure mandatory multifactor authentication: Phase 2 starting in October 2025,www.microsoft.com,2025-09-05T15:00:00+00:00,0.615,1,0,1,1,0,0,0
https://blog.talosintelligence.com/from-summer-camp-to-grind-season/,From summer camp to grind season,blog.talosintelligence.com,2025-09-04T18:02:14+00:00,0.615,1,0,1,1,0,0,0
https://blog.talosintelligence.com/microsoft-patch-tuesday-september-2025/,Microsoft Patch Tuesday for September 2025 – Snort rules and prominent vulnerabilities,blog.talosintelligence.com,2025-09-09T19:12:31+00:00,0.615,1,0,1,1,0,0,0
https://blog.talosintelligence.com/link-up-lift-up-level-up/,"Link up, lift up, level up",blog.talosintelligence.com,2025-08-28T18:00:19+00:00,0.6148,1,0,1,1,0,0,0
https://blog.talosintelligence.com/libbiosig-tenda-sail-pdf-xchange-foxit-vulnerabilities/,"Libbiosig, Tenda, SAIL, PDF XChange, Foxit vulnerabilities",blog.talosintelligence.com,2025-08-27T18:07:18+00:00,0.6148,1,0,1,1,0,0,0
https://www.microsoft.com/en-us/security/blog/2025/08/27/microsoft-ranked-number-one-in-modern-endpoint-security-market-share-third-year-in-a-row/,Microsoft ranked number one in modern endpoint security market share third year in a row,www.microsoft.com,2025-08-27T15:00:00+00:00,0.6148,1,0,1,1,0,0,0
https://www.huntress.com/blog/critical-vulnerability-webp-heap-buffer-overflow-cve-2023-4863,Critical Vulnerability: WebP Heap Buffer Overflow (CVE-2023-4863) | Huntress,www.huntress.com,2023-09-28T00:00:00+00:00,0.6148,1,1,2,2,1,0,0
https://blog.talosintelligence.com/static-tundra/,Russian state-sponsored espionage group Static Tundra compromises unpatched end-of-life network devices,blog.talosintelligence.com,2025-08-20T13:00:39+00:00,0.6147,1,0,1,1,0,0,0
https://blog.talosintelligence.com/jj-cummings-the-art-of-controlling-information/,JJ Cummings: The art of controlling information,blog.talosintelligence.com,2025-08-19T10:00:27+00:00,0.6146,1,0,1,1,0,0,0
https://blog.talosintelligence.com/uat-7237-targets-web-hosting-infra/,UAT-7237 targets Taiwanese web hosting infrastructure,blog.talosintelligence.com,2025-08-15T10:00:56+00:00,0.6146,1,0,1,1,0,0,0
https://www.microsoft.com/en-us/security/blog/2025/08/18/dissecting-pipemagic-inside-the-architecture-of-a-modular-backdoor-framework/,Dissecting PipeMagic: Inside the architecture of a modular backdoor framework,www.microsoft.com,2025-08-18T15:00:00+00:00,0.6146,1,0,1,1,0,0,0
https://blog.talosintelligence.com/what-happened-in-vegas-that-you-actually-want-to-know-about/,What happened in Vegas (that you actually want to know about),blog.talosintelligence.com,2025-08-14T18:00:01+00:00,0.6145,1,0,1,1,0,0,0
https://www.microsoft.com/en-us/security/blog/2025/08/12/dows-125-year-legacy-innovating-with-ai-to-secure-a-long-future/,Dow’s 125-year legacy: Innovating with AI to secure a long future,www.microsoft.com,2025-08-12T16:00:00+00:00,0.6145,1,0,1,1,0,0,0
https://www.microsoft.com/en-us/security/blog/2025/08/13/connect-with-the-security-community-at-microsoft-ignite-2025/,Connect with the security community at Microsoft Ignite 2025,www.microsoft.com,2025-08-13T16:00:00+00:00,0.6145,1,0,1,1,0,0,0
https://blog.talosintelligence.com/ps1bot-malvertising-campaign/,"Malvertising campaign leads to PS1Bot, a multi-stage malware framework",blog.talosintelligence.com,2025-08-12T20:00:09+00:00,0.6145,1,0,1,1,0,0,0
https://blog.talosintelligence.com/microsoft-patch-tuesday-august-2025/,Microsoft Patch Tuesday for August 2025 — Snort rules and prominent vulnerabilities,blog.talosintelligence.com,2025-08-12T19:39:19+00:00,0.6145,1,0,1,1,0,0,0
https://blog.talosintelligence.com/wwbn-meddream-eclipse-vulnerabilities/,"WWBN, MedDream, Eclipse vulnerabilities",blog.talosintelligence.com,2025-08-06T12:00:22+00:00,0.6144,1,0,1,1,0,0,0
https://www.huntress.com/blog/another-papercut-cve-2023-39143-remote-code-execution,Another PaperCut: CVE-2023-39143 Remote Code Execution | Huntress,www.huntress.com,2023-08-05T00:00:00+00:00,0.6137,1,1,2,2,1,0,0
https://www.huntress.com/blog/moveit-transfer-critical-vulnerability-rapid-response,MOVEit Transfer Critical Vulnerability CVE-2023-34362 Rapid Response,www.huntress.com,2023-06-01T00:00:00+00:00,0.6125,1,1,2,2,1,0,0
https://www.darkreading.com/vulnerabilities-threats/sap-4hana-vulnerability-under-attack,"Critical SAP S/4HANA Vulnerability Under Attack, Patch Now",www.darkreading.com,2025-09-05T20:11:30+00:00,0.6116,1,1,2,2,1,0,0
https://www.huntress.com/blog/veeam-backup-replication-cve-2023-27532-response,Veeam Backup & Replication CVE-2023-27532 Response | Huntress,www.huntress.com,2023-03-13T00:00:00+00:00,0.6109,1,1,2,2,1,0,0
https://go.theregister.com/feed/www.theregister.com/2025/09/08/pacer_mfa_rollout/,PACER buckles under MFA rollout as courts warn of support delays,www.theregister.com,2025-09-08T13:15:11+00:00,0.6108,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2025/09/01/infosec_in_brief/,WhatsApp warns of 'attack against specific targeted users',www.theregister.com,2025-09-01T01:13:48+00:00,0.6107,0,0,0,0,0,0,0
https://www.crowdstrike.com/en-us/blog/crowdstrike-named-leader-forrester-wave-managed-detection-response-services-europe-q3-2025/,"CrowdStrike Named a Leader in The Forrester Wave&trade;: Managed Detection and Response Services in Europe, Q3 2025",www.crowdstrike.com,2025-09-04T00:00:00-05:00,0.608,1,0,1,1,0,0,0
https://www.crowdstrike.com/en-us/blog/ember-2024-advancing-cybersecurity-ml-training-on-evasive-malware/,EMBER2024: Advancing the Training of Cybersecurity ML Models Against Evasive Malware,www.crowdstrike.com,2025-09-03T00:00:00-05:00,0.608,1,0,1,1,0,0,0
https://www.crowdstrike.com/en-us/blog/secure-ai-at-machine-speed/,Secure AI at Machine Speed: Defending the Growing Attack Surface,www.crowdstrike.com,2025-09-02T00:00:00-05:00,0.6079,1,0,1,1,0,0,0
https://www.crowdstrike.com/en-us/blog/crowdstrike-leader-2025-idc-marketscape-exposure-management/,CrowdStrike Named a Leader in 2025 IDC MarketScape for Exposure Management,www.crowdstrike.com,2025-08-25T00:00:00-05:00,0.6078,1,0,1,1,0,0,0
https://www.crowdstrike.com/en-us/blog/crowdstrike-to-acquire-onum/,CrowdStrike to Acquire Onum to Transform How Data Powers the Agentic SOC,www.crowdstrike.com,2025-08-27T00:00:00-05:00,0.6078,1,0,1,1,0,0,0
https://www.crowdstrike.com/en-us/blog/crowdstrike-leader-2025-idc-marketscape-worldwide-ir-services/,CrowdStrike Named a Leader in 2025 IDC MarketScape for Worldwide Incident Response Services,www.crowdstrike.com,2025-08-27T00:00:00-05:00,0.6078,1,0,1,1,0,0,0
https://www.crowdstrike.com/en-us/blog/murky-panda-trusted-relationship-threat-in-cloud/,MURKY PANDA: A Trusted-Relationship Threat in the Cloud,www.crowdstrike.com,2025-08-21T00:00:00-05:00,0.6077,1,0,1,1,0,0,0
https://www.crowdstrike.com/en-us/blog/defending-against-scattered-spider-with-falcon-next-gen-siem/,Defending Against SCATTERED SPIDER with Falcon Next-Gen SIEM,www.crowdstrike.com,2025-08-14T00:00:00-05:00,0.6075,1,0,1,1,0,0,0
https://www.huntress.com/blog/critical-rce-vulnerability-log4j-cve-2021-44228,Critical RCE Vulnerability: log4j - CVE-2021-44228 | Huntress,www.huntress.com,2021-12-10T00:00:00+00:00,0.6021,1,1,2,2,1,0,0
https://www.huntress.com/blog/rapid-response-critical-rce-vulnerability-is-affecting-java,Critical RCE Vulnerability Updates (log4j - CVE-2021-44228) | Huntress,www.huntress.com,2021-12-10T00:00:00+00:00,0.6021,1,1,2,2,1,0,0
https://www.huntress.com/blog/cybersecurity-advisory-hackers-are-exploiting-cve-2021-40444,Threat Advisory: Hackers Are Exploiting CVE-2021-40444 | Huntress,www.huntress.com,2021-09-09T00:00:00+00:00,0.6003,1,1,2,2,1,0,0
https://ubuntu.com/security/notices/USN-7732-1,USN-7732-1: KMail Account Wizard vulnerability,ubuntu.com,2025-09-02T20:08:35+00:00,0.5975,1,0,1,1,0,0,0
https://ubuntu.com/security/notices/USN-7740-1,USN-7740-1: LibEtPan vulnerability,ubuntu.com,2025-09-08T14:23:16+00:00,0.5975,1,0,1,1,0,0,0
https://ubuntu.com/security/notices/USN-7738-1,USN-7738-1: FFmpeg vulnerability,ubuntu.com,2025-09-04T01:02:49+00:00,0.5975,1,0,1,1,0,0,0
https://redcanary.com/blog/news-events/cfp-tracker-september-2025/,Red Canary CFP tracker: September 2025,redcanary.com,2025-09-02T19:46:08+00:00,0.5975,1,0,1,1,0,0,0
https://ubuntu.com/security/notices/USN-7736-1,USN-7736-1: Django vulnerability,ubuntu.com,2025-09-03T17:01:50+00:00,0.5975,1,0,1,1,0,0,0
https://redcanary.com/blog/threat-intelligence/intelligence-insights-august-2025/,Intelligence Insights: August 2025,redcanary.com,2025-08-21T16:55:52+00:00,0.5972,1,0,1,1,0,0,0
https://redcanary.com/blog/product-updates/managed-phishing-response/,Respond faster and empower users with Red Canary Managed Phishing Response,redcanary.com,2025-08-19T14:00:21+00:00,0.5971,1,0,1,1,0,0,0
https://redcanary.com/blog/threat-intelligence/dripdropper-linux-malware/,Patching for persistence: How DripDropper Linux malware moves through the cloud,redcanary.com,2025-08-19T13:00:52+00:00,0.5971,1,0,1,1,0,0,0
